satNo,name,line1,line2,inclination,apogee,raan,argument_of_perigee,eccentricity,mean_motion,hdbscan_labels
66808,STARLINK-36071,1 66808U 25278T   26026.90564285  .00032135  00000-0  11719-2 0  9992,2 66808  42.9992 349.9193 0001192 262.1580  97.9136 15.27589185  8824,42.9992,490.97644308745583,349.9193,262.158,0.0001192,15.27589185,701
66809,STARLINK-35979,1 66809U 25278U   26026.89936289  .00054114  00000-0  19590-2 0  9994,2 66809  43.0001 350.7335 0001458 184.1532 175.9308 15.27623732  8815,43.0001,491.0554916639579,350.7335,184.1532,0.0001458,15.27623732,669
66810,STARLINK-36046,1 66810U 25278V   26026.62239424  .00034231  00000-0  12469-2 0  9990,2 66810  43.0058 352.1009 0001346 268.7643  91.3055 15.27599935  8773,43.0058,491.0499117412185,352.1009,268.7643,0.0001346,15.27599935,634
66811,STARLINK-36045,1 66811U 25278W   26026.94162156  .00049253  00000-0  17874-2 0  9998,2 66811  43.0010 350.1931 0000567 278.8521  81.2266 15.27580126  8825,43.001,490.57474798060116,350.1931,278.8521,5.67e-05,15.27580126,702
66812,STARLINK-36054,1 66812U 25278X   26026.93904335  .00058667  00000-0  21202-2 0  9990,2 66812  43.0026 350.1700 0003229 303.5578  56.4965 15.27645008  8824,43.0026,492.20685974189917,350.17,303.5578,0.0003229,15.27645008,702
66813,STARLINK-36042,1 66813U 25278Y   26026.19409479  .00034137  00000-0  12429-2 0  9995,2 66813  43.0049 354.0348 0002085 266.1980  93.8634 15.27615803  8717,43.0049,491.50942602024134,354.0348,266.198,0.0002085,15.27615803,670
66814,STARLINK-35984,1 66814U 25278Z   26026.91592068  .00047783  00000-0  17336-2 0  9996,2 66814  42.9999 349.9938 0001548 266.8820  93.1855 15.27600723  8826,42.9999,491.18614662618376,349.9938,266.882,0.0001548,15.27600723,701
66815,STARLINK-35985,1 66815U 25278AA  26027.19674243  .00034670  00000-0  12632-2 0  9999,2 66815  43.0021 348.6567 0001821 299.7916  60.2754 15.27588186 10075,43.0021,491.4110018447181,348.6567,299.7916,0.0001821,15.27588186,667
66816,STARLINK-36098,1 66816U 25278AB  26026.90692643  .00056208  00000-0  20338-2 0  9995,2 66816  43.0018 349.9247 0002565 281.7679  78.2885 15.27623504  8822,43.0018,491.81569332568534,349.9247,281.7679,0.0002565,15.27623504,701
66817,STARLINK-35995,1 66817U 25278AC  26027.19288876  .00037894  00000-0  13793-2 0  9994,2 66817  42.9985 348.6295 0001142 297.8278  62.2458 15.27584391  8869,42.9985,490.9564937881352,348.6295,297.8278,0.0001142,15.27584391,667
66818,STARLINK-35994,1 66818U 25278AD  26027.19546056  .00039351  00000-0  14312-2 0  9990,2 66818  42.9995 348.6540 0002024 273.7845  86.2776 15.27594952  8860,42.9995,491.53001974200924,348.654,273.7845,0.0002024,15.27594952,667
66819,STARLINK-35989,1 66819U 25278AE  26026.94290708  .00038717  00000-0  14078-2 0  9997,2 66819  43.0040 350.1968 0003152 288.1964  71.8544 15.27609073  8821,43.004,492.2616608175309,350.1968,288.1964,0.0003152,15.27609073,702
66820,KOMPSAT-7,1 66820U 25279A   26027.28000653  .00004717  00000-0  37270-3 0  9999,2 66820  97.6557 337.4166 0011739 110.7001 249.5483 15.01100305  8485,97.6557,578.7879194878097,337.4166,110.7001,0.0011739,15.01100305,78
66821,STARLINK-35966,1 66821U 25280A   26026.44702180  .00054745  00000-0  45504-2 0  9997,2 66821  70.0027  81.1589 0003343 281.5355  78.5429 14.98412012  9742,70.0027,581.2626518709036,81.1589,281.5355,0.0003343,14.98412012,80
66822,STARLINK-35958,1 66822U 25280B   26027.28166741  .00067782  00000-0  56451-2 0  9996,2 66822  70.0035  78.8524 0003400 203.1798 156.9208 14.98251411  9873,70.0035,581.7990797839631,78.8524,203.1798,0.00034,14.98251411,207
66823,STARLINK-35957,1 66823U 25280C   26026.59721589  .00006658  00000-0  56495-3 0  9991,2 66823  69.9999  80.4752 0003116 269.6264  90.4538 14.98349403  9777,69.9999,581.2985508233188,80.4752,269.6264,0.0003116,14.98349403,80
66824,STARLINK-35896,1 66824U 25280D   26027.30316707  .00007050  00000-0  58591-3 0  9990,2 66824  70.0038  78.9360 0002438 219.0698 141.0286 14.99123917  9873,70.0038,578.4327104097549,78.936,219.0698,0.0002438,14.99123917,179
66825,STARLINK-35476,1 66825U 25280E   26026.70591765 -.00205691  00000-0 -17995-1 0  9997,2 66825  70.0001  80.4553 0002274 210.1485 149.9544 14.97784139  9781,70.0001,582.4622915387116,80.4553,210.1485,0.0002274,14.97784139,80
66826,STARLINK-35898,1 66826U 25280F   26027.32322317  .00008389  00000-0  70972-3 0  9991,2 66826  70.0014  78.5908 0002817 265.2124  94.8713 14.98347070  9889,70.0014,581.0979583459404,78.5908,265.2124,0.0002817,14.9834707,-1
66827,STARLINK-35959,1 66827U 25280G   26027.28977545  .00743145  00000-0  56858-1 0  9997,2 66827  70.0015  78.8788 0006703 238.4957 121.5548 14.99320253  9872,70.0015,580.7889635789749,78.8788,238.4957,0.0006703,14.99320253,-1
66828,STARLINK-35982,1 66828U 25280H   26027.23560802 -.00012321  00000-0 -10264-2 0  9996,2 66828  70.0008  79.0921 0005271 302.7270  57.3381 14.98332403  9868,70.0008,582.848902630969,79.0921,302.727,0.0005271,14.98332403,-1
66829,STARLINK-36084,1 66829U 25280J   26027.27317351  .00012023  00000-0  10128-2 0  9996,2 66829  70.0008  78.8206 0003216 278.3606  81.7188 14.98364579  9876,70.0008,581.3211079406608,78.8206,278.3606,0.0003216,14.98364579,208
66830,STARLINK-35881,1 66830U 25280K   26027.31797301  .00007350  00000-0  61011-3 0  9995,2 66830  70.0009  78.9805 0002493 271.7733  88.3141 14.99150940  9877,70.0009,578.3874107613228,78.9805,271.7733,0.0002493,14.9915094,179
66831,STARLINK-35788,1 66831U 25280L   26027.26082096  .00078410  00000-0  63233-2 0  9990,2 66831  70.0004  78.7778 0006530 263.0620  96.9797 14.99418386  9878,70.0004,580.365462557909,78.7778,263.062,0.000653,14.99418386,-1
66832,STARLINK-35768,1 66832U 25280M   26027.29403943  .00005994  00000-0  50940-3 0  9991,2 66832  70.0005  78.8926 0003217 279.3450  80.7346 14.98353957  9878,70.0005,581.354660105425,78.8926,279.345,0.0003217,14.98353957,-1
66833,STARLINK-35858,1 66833U 25280N   26027.27734577  .00003868  00000-0  32519-3 0  9990,2 66833  70.0008  78.8369 0004338 235.6116 124.4634 14.99110241  9876,70.0008,579.7950540226753,78.8369,235.6116,0.0004338,14.99110241,208
66834,STARLINK-35840,1 66834U 25280P   26027.00002315  .00073881  00000-0  60130-2 0  9991,2 66834  70.0000  79.4342 0003018 266.3121 127.2837 14.99103424  5943,70.0,578.8990160798141,79.4342,266.3121,0.0003018,14.99103424,-1
66835,STARLINK-35890,1 66835U 25280Q   26027.28569734  .00010409  00000-0  87824-3 0  9992,2 66835  70.0006  78.8635 0003463 272.2025  87.8738 14.98358250  9876,70.0006,581.512353067915,78.8635,272.2025,0.0003463,14.9835825,207
66836,STARLINK-35838,1 66836U 25280R   26027.27545322  .00005500  00000-0  45869-3 0  9998,2 66836  70.0011  78.8279 0002853 270.1264  89.9569 14.99141365  9874,70.0011,578.6671178302486,78.8279,270.1264,0.0002853,14.99141365,208
66837,STARLINK-35729,1 66837U 25280S   26026.58054322 -.00012778  00000-0 -10642-2 0  9994,2 66837  70.0067  80.8219 0003723 310.5725  49.5110 14.98359810  9768,70.0067,581.6882300002146,80.8219,310.5725,0.0003723,14.9835981,80
66838,STARLINK-35886,1 66838U 25280T   26026.66667824 -.00008538  00000-0 -70843-3 0  9990,2 66838  69.9998  80.2972 0003136 273.7603  99.9799 14.98338556  5731,69.9998,581.3460045392904,80.2972,273.7603,0.0003136,14.98338556,80
66839,STARLINK-35717,1 66839U 25280U   26027.14800476  .00121861  00000-0  99652-2 0  9998,2 66839  69.9996  79.1834 0003383 283.4433  76.6349 14.98634906  9855,69.9996,580.6010854868163,79.1834,283.4433,0.0003383,14.98634906,-1
66840,STARLINK-35837,1 66840U 25280V   26027.30411707  .00005226  00000-0  43596-3 0  9996,2 66840  70.0015  78.9310 0002673 260.6909  99.3948 14.99165836  9875,70.0015,578.4664340201672,78.931,260.6909,0.0002673,14.99165836,179
66841,STARLINK-35715,1 66841U 25280W   26027.10628932 -.00018376  00000-0 -15344-2 0  9996,2 66841  69.9998  79.4415 0002608 241.0542 119.0355 14.98378586  9845,69.9998,580.8552179295114,79.4415,241.0542,0.0002608,14.98378586,-1
66842,STARLINK-35769,1 66842U 25280X   26027.25001157 -.00031261  00000-0 -26221-2 0  9991,2 66842  70.0004  78.7764 0003476 266.9326  57.4196 14.98353987  5499,70.0004,581.5345753802238,78.7764,266.9326,0.0003476,14.98353987,-1
66843,STARLINK-35997,1 66843U 25280Y   26027.27332914  .00057195  00000-0  47659-2 0  9992,2 66843  69.9983  78.8173 0003141 275.9532  84.1269 14.98299808  9871,69.9983,581.4693436955865,78.8173,275.9532,0.0003141,14.98299808,208
66844,STARLINK-36073,1 66844U 25280Z   26027.29001024  .00026491  00000-0  22224-2 0  9996,2 66844  70.0001  78.8771 0002553 280.8007  79.2865 14.98282134  9846,70.0001,581.1153385776505,78.8771,280.8007,0.0002553,14.98282134,208
66845,STARLINK-36068,1 66845U 25280AA  26027.32775165 -.00768773  00000-0 -70915-1 0  9992,2 66845  70.0026  78.6070 0012422   9.6762 350.4633 14.97106149  9886,70.0026,591.6183613142948,78.607,9.6762,0.0012422,14.97106149,-1
66846,STARLINK-36055,1 66846U 25280AB  26027.30913892  .00002327  00000-0  19861-3 0  9991,2 66846  69.9999  78.9468 0002955 269.1810  90.9011 14.99145635  9885,69.9999,578.7247876356356,78.9468,269.181,0.0002955,14.99145635,179
66847,STARLINK-36061,1 66847U 25280AC  26027.31091254 -.00003015  00000-0 -24521-3 0  9998,2 66847  70.0009  78.9519 0003135 276.4190  83.6612 14.98302405  9875,70.0009,581.4571397396354,78.9519,276.419,0.0003135,14.98302405,179
66848,STARLINK-36091,1 66848U 25281A   26026.52851808  .00043920  00000-0  15961-2 0  9995,2 66848  42.9959 221.9163 0000176 173.2379 186.8475 15.27579738  8418,42.9959,490.30763745111415,221.9163,173.2379,1.76e-05,15.27579738,-1
66849,STARLINK-36102,1 66849U 25281B   26026.84513837  .00041884  00000-0  15211-2 0  9993,2 66849  43.0024 219.9937 0002078 273.9090  86.1524 15.27618260  9783,43.0024,491.4972648916077,219.9937,273.909,0.0002078,15.2761826,1248
66850,STARLINK-36105,1 66850U 25281C   26026.84128234  .00027816  00000-0  10166-2 0  9991,2 66850  42.9989 219.9594 0001369 255.3031 104.7669 15.27576212  9780,42.9989,491.1367366271727,219.9594,255.3031,0.0001369,15.27576212,1248
66851,STARLINK-36094,1 66851U 25281D   26027.21561352  .00034588  00000-0  12601-2 0  9996,2 66851  43.0017 217.6053 0001284 268.2303  91.8402 15.27590922  9843,43.0017,491.0343639328508,217.6053,268.2303,0.0001284,15.27590922,1146
66852,STARLINK-35992,1 66852U 25281E   26027.21177245  .00033531  00000-0  12217-2 0  9991,2 66852  42.9963 217.5770 0001372 270.5758  89.4936 15.27601167  9844,42.9963,491.0640611952478,217.577,270.5758,0.0001372,15.27601167,1146
66853,STARLINK-35986,1 66853U 25281F   26027.20793143  .00029685  00000-0  10849-2 0  9996,2 66853  42.9925 217.5491 0000329   6.3263 353.7592 15.27550379  9843,42.9925,490.500529343714,217.5491,6.3263,3.29e-05,15.27550379,1147
66854,STARLINK-36087,1 66854U 25281G   26026.87713221  .00032199  00000-0  11737-2 0  9999,2 66854  42.9956 219.3649 0001169 273.5143  86.5575 15.27603532  9797,42.9956,490.91769808817935,219.3649,273.5143,0.0001169,15.27603532,1176
66855,STARLINK-36090,1 66855U 25281H   26026.86683965  .00040028  00000-0  14550-2 0  9996,2 66855  42.9977 219.2881 0001824 263.0306  97.0338 15.27606614  9799,42.9977,491.3578711146386,219.2881,263.0306,0.0001824,15.27606614,1176
66856,STARLINK-36072,1 66856U 25281J   26026.92465638  .00029975  00000-0  10932-2 0  9997,2 66856  43.0028 219.7270 0002342 254.3968 105.6625 15.27615238  9796,43.0028,491.6874478916433,219.727,254.3968,0.0002342,15.27615238,1247
66857,STARLINK-36083,1 66857U 25281K   26027.24388396  .00054853  00000-0  19867-2 0  9998,2 66857  43.0023 217.8243 0001403 274.7436  85.3255 15.27602559  9845,43.0023,491.0811620415412,217.8243,274.7436,0.0001403,15.27602559,-1
66858,STARLINK-35118,1 66858U 25281L   26027.22974675  .00033169  00000-0  12085-2 0  9990,2 66858  43.0020 217.7106 0001906 270.4947  89.5687 15.27605725  9841,43.002,491.416794604335,217.7106,270.4947,0.0001906,15.27605725,1087
66859,STARLINK-35646,1 66859U 25281M   26026.89896276  .00037873  00000-0  13784-2 0  9996,2 66859  42.9999 219.5265 0001763 269.8469  90.2181 15.27587335  9791,42.9999,491.3737557353424,219.5265,269.8469,0.0001763,15.27587335,-1
66860,STARLINK-35987,1 66860U 25281N   26027.20921069  .00039869  00000-0  14495-2 0  9990,2 66860  42.9942 217.5543 0000694 287.5361  72.5414 15.27602191  9844,42.9942,490.59581071051116,217.5543,287.5361,6.94e-05,15.27602191,1147
66861,STARLINK-35991,1 66861U 25281P   26026.87326513  .00039388  00000-0  14328-2 0  9997,2 66861  42.9986 219.3337 0001613 273.3854  86.6813 15.27588824  9795,42.9986,491.2663789918283,219.3337,273.3854,0.0001613,15.27588824,1176
66862,STARLINK-35974,1 66862U 25281Q   26027.22204819  .00029242  00000-0  10679-2 0  9995,2 66862  42.9942 217.6528 0000263  21.8824 338.2039 15.27581309  9847,42.9942,490.3626255167779,217.6528,21.8824,2.63e-05,15.27581309,1106
66863,STARLINK-36134,1 66863U 25281R   26026.92837071  .00046177  00000-0  16740-2 0  9995,2 66863  43.0024 218.8912 0003241 280.8858  79.1629 15.27638283  9800,43.0024,492.2352351726135,218.8912,280.8858,0.0003241,15.27638283,1145
66864,STARLINK-36070,1 66864U 25281S   26026.58745353  .00031979  00000-0  11663-2 0  9992,2 66864  42.9984 221.4952 0000468 290.3998  69.6803 15.27588954  9747,42.9984,490.48038692795205,221.4952,290.3998,4.68e-05,15.27588954,1175
66865,STARLINK-36117,1 66865U 25281T   26026.93607444  .00045187  00000-0  16391-2 0  9999,2 66865  42.9989 218.9446 0001890 257.4897 102.5743 15.27629576  9807,42.9989,491.3343877916075,218.9446,257.4897,0.000189,15.27629576,1145
66866,STARLINK-36126,1 66866U 25281U   26026.00002315  .00077846  00000-0  28118-2 0  9991,2 66866  43.0003 224.9686 0001669 277.7975  24.3573 15.27543715  5848,43.0003,491.43989862735197,224.9686,277.7975,0.0001669,15.27543715,1173
66867,STARLINK-36101,1 66867U 25281V   26026.59517877  .00038244  00000-0  13905-2 0  9997,2 66867  42.9971 221.5534 0001135 251.5668 108.5060 15.27616828  9737,42.9971,490.854554080111,221.5534,251.5668,0.0001135,15.27616828,1174
66868,STARLINK-36108,1 66868U 25281W   26026.91824308  .00032153  00000-0  11722-2 0  9992,2 66868  43.0000 219.6773 0001108 255.2839 104.7889 15.27597808  9785,43.0,490.8929865105217,219.6773,255.2839,0.0001108,15.27597808,1247
66869,STARLINK-36092,1 66869U 25281X   26026.58488149  .00028424  00000-0  10377-2 0  9996,2 66869  42.9968 221.4716 0000699 224.2294 135.8502 15.27604381  9737,42.9968,490.59268333072123,221.4716,224.2294,6.99e-05,15.27604381,1175
66870,STARLINK-36114,1 66870U 25281Y   26027.23488650  .00046125  00000-0  16737-2 0  9992,2 66870  42.9983 217.7496 0001818 274.2740  85.7904 15.27609834  9832,42.9983,491.3441111564767,217.7496,274.274,0.0001818,15.27609834,1087
66871,STARLINK-36095,1 66871U 25281Z   26026.83871614  .00042817  00000-0  15551-2 0  9991,2 66871  43.0009 219.9327 0003116 288.9047  71.1467 15.27605065  9763,43.0009,492.2489656399377,219.9327,288.9047,0.0003116,15.27605065,1248
66872,STARLINK-36082,1 66872U 25281AA  26026.90024262  .00028455  00000-0  10385-2 0  9991,2 66872  43.0048 219.5377 0002420 291.6389  68.4205 15.27613350  9782,43.0048,491.74661882793157,219.5377,291.6389,0.000242,15.2761335,-1
66873,STARLINK-36128,1 66873U 25281AB  26027.21691332  .00043100  00000-0  15665-2 0  9995,2 66873  43.0012 217.6098 0001235 281.5033  78.5680 15.27582110  9788,43.0012,491.02713365043144,217.6098,281.5033,0.0001235,15.2758211,1146
66874,STARLINK-36129,1 66874U 25281AC  26027.22332874  .00033451  00000-0  12192-2 0  9990,2 66874  42.9946 217.6580 0000890  35.2652 324.8258 15.27591152  9836,42.9946,490.7633457334712,217.658,35.2652,8.9e-05,15.27591152,1106
66875,STARLINK-36053,1 66875U 25281AD  26027.21304070  .00024428  00000-0  89334-3 0  9994,2 66875  42.9991 217.5795 0001126 269.3173  90.7550 15.27614621  9780,42.9991,490.85498815035356,217.5795,269.3173,0.0001126,15.27614621,1146
66876,STARLINK-35702,1 66876U 25281AE  26027.21947675  .00029670  00000-0  10833-2 0  9990,2 66876  42.9900 217.6291 0000948  54.4206 305.6733 15.27583714  9839,42.99,490.8254143977091,217.6291,54.4206,9.48e-05,15.27583714,1106
66878,STARLINK-35866,1 66878U 25283A   26026.81007978 -.00082242  00000-0 -28037-2 0  9993,2 66878  53.1703 218.5925 0002713 287.6365  72.4339 15.30099012  9432,53.1703,484.51301419504546,218.5925,287.6365,0.0002713,15.30099012,-1
66879,STARLINK-35749,1 66879U 25283B   26027.12504475  .00039813  00000-0  13486-2 0  9999,2 66879  53.1576 216.9985 0001280  90.1420 269.9728 15.30214695  9482,53.1576,483.1854165979661,216.9985,90.142,0.000128,15.30214695,1698
66880,STARLINK-35844,1 66880U 25283C   26026.93437646  .00052992  00000-0  17860-2 0  9997,2 66880  53.1593 217.9436 0001264  67.2743 292.8392 15.30246684  9452,53.1593,483.07892903700656,217.9436,67.2743,0.0001264,15.30246684,1784
66881,STARLINK-35860,1 66881U 25283D   26026.53089023  .00035471  00000-0  12035-2 0  9998,2 66881  53.1564 219.6900 0001622  74.0911 286.0269 15.30213922  9397,53.1564,483.422108115226,219.69,74.0911,0.0001622,15.30213922,1787
66882,STARLINK-35912,1 66882U 25283E   26027.10827031  .00035094  00000-0  11914-2 0  9998,2 66882  53.1606 217.6033 0001188  96.8095 263.3041 15.30201208  9471,53.1606,483.1626403487893,217.6033,96.8095,0.0001188,15.30201208,-1
66883,STARLINK-35947,1 66883U 25283F   26027.04084554  .00032974  00000-0  11202-2 0  9991,2 66883  53.1554 217.8964 0001092 107.8757 252.2363 15.30206748  9480,53.1554,483.08030502749233,217.8964,107.8757,0.0001092,15.30206748,1784
66884,STARLINK-36057,1 66884U 25283G   26027.23047238  .00052841  00000-0  17812-2 0  9999,2 66884  53.1586 216.9462 0001656  99.5813 260.5375 15.30243289  9492,53.1586,483.3577130141361,216.9462,99.5813,0.0001656,15.30243289,1698
66885,STARLINK-35954,1 66885U 25283H   26027.03767878  .00032695  00000-0  11109-2 0  9995,2 66885  53.1554 217.8760 0001582 122.0913 238.0241 15.30209002  9464,53.1554,483.4093872469589,217.876,122.0913,0.0001582,15.30209002,1784
66886,STARLINK-35900,1 66886U 25283J   26027.22307172  .00033262  00000-0  11297-2 0  9993,2 66886  53.1563 216.8965 0001084  72.1285 287.9834 15.30212140  9496,53.1563,483.05872124230024,216.8965,72.1285,0.0001084,15.3021214,1699
66887,STARLINK-35925,1 66887U 25283K   26027.21990724  .00043245  00000-0  14634-2 0  9994,2 66887  53.1561 216.8789 0001324  82.6848 277.4303 15.30207654  9496,53.1561,483.2365968384296,216.8789,82.6848,0.0001324,15.30207654,1699
66888,STARLINK-35919,1 66888U 25283L   26027.21673944  .00034523  00000-0  11719-2 0  9997,2 66888  53.1542 216.8573 0000926  70.4860 289.6241 15.30211495  9497,53.1542,482.95236485959776,216.8573,70.486,9.26e-05,15.30211495,1699
66889,STARLINK-35852,1 66889U 25283M   26027.21357116  .00053861  00000-0  18165-2 0  9996,2 66889  53.1605 216.8380 0000272 111.9106 248.1924 15.30218604  9499,53.1605,482.48293145689087,216.838,111.9106,2.72e-05,15.30218604,1699
66890,STARLINK-35885,1 66890U 25283N   26026.55725329  .00032277  00000-0  10974-2 0  9997,2 66890  53.1618 219.8494 0002872  81.4970 278.6356 15.30190327  9399,53.1618,484.3492424151413,219.8494,81.497,0.0002872,15.30190327,1792
66891,STARLINK-35855,1 66891U 25283P   26026.55409494  .00034493  00000-0  11706-2 0  9996,2 66891  53.1540 219.8340 0002273 102.7679 257.3576 15.30217708  9393,53.154,483.85695194057564,219.834,102.7679,0.0002273,15.30217708,1792
66892,STARLINK-35883,1 66892U 25283Q   26026.55092954  .00041235  00000-0  13949-2 0  9999,2 66892  53.1608 219.8102 0001786 311.1216  48.9631 15.30239730  9391,53.1608,483.4574328606613,219.8102,311.1216,0.0001786,15.3023973,1792
66893,STARLINK-36033,1 66893U 25283R   26027.24628391  .00038143  00000-0  12923-2 0  9992,2 66893  53.1614 217.0412 0000201  89.4788 270.6236 15.30224976  9495,53.1614,482.41524747727254,217.0412,89.4788,2.01e-05,15.30224976,1698
66894,STARLINK-35718,1 66894U 25283S   26026.93646515  .00063779  00000-0  21460-2 0  9995,2 66894  53.1617 217.9530 0000838 340.6799  19.4170 15.30217027  9450,53.1617,482.8755369809801,217.953,340.6799,8.38e-05,15.30217027,1784
66895,STARLINK-35971,1 66895U 25283T   26026.90915678  .00039284  00000-0  13306-2 0  9996,2 66895  53.1598 218.4920 0000756 165.9467 194.1555 15.30220315  9448,53.1598,482.80952199302146,218.492,165.9467,7.56e-05,15.30220315,1798
