Cluster ID,Tier,Size,Min Altitude (km),Max Altitude (km),Mean Density
387,Micro,3,462.49304866857176,464.12685710188373,4.5861681964009674e-11
335,Micro,3,497.0947066047825,555.0286837839717,2.1544025001377257e-11
343,Micro,3,592.8927114152899,597.8324914240725,1.2900613773279797e-11
1566,Micro,3,367.3852422636319,367.9915822185585,4.760326482340245e-11
1571,Micro,3,547.7468424845142,547.9457899120906,4.024991497263297e-11
1574,Micro,3,547.5022529269885,547.8981707030749,3.328358353506188e-11
1575,Micro,3,547.660293609038,547.7988445699615,3.5089669463321046e-11
1579,Micro,3,483.1393940045992,483.59162132603024,4.1668982487693744e-11
430,Micro,3,363.8828001590753,364.75329183517863,4.605519117060887e-11
431,Micro,3,365.1761644173516,366.3747887401292,4.5797178895143276e-11
486,Micro,3,547.7799437935771,548.143298271602,3.560569401425224e-11
490,Micro,3,482.85916066000425,483.31939991036893,4.392658989801771e-11
1548,Micro,3,482.84715682578553,482.9364729856569,4.4507117517815296e-11
1554,Micro,3,480.7510104487753,493.1718029337022,3.2767558984130676e-11
1556,Micro,3,547.7309055996919,547.8666961693447,3.6186221634049827e-11
1560,Micro,3,547.6148051630203,547.949417423131,3.5992712427450633e-11
1561,Micro,3,547.6010212492673,547.7954069195064,3.560569401425224e-11
462,Micro,3,638.0107568601491,641.0550080676088,5.914931415048787e-11
464,Micro,3,547.8272517458349,547.917933566601,3.4638147981256255e-11
469,Micro,3,490.6971452651918,491.0736540767262,4.179798862542654e-11
477,Micro,3,490.51652852625773,491.5449662127681,3.80568106311754e-11
480,Micro,3,364.35814122245273,364.56260481294896,4.895782926959683e-11
482,Micro,3,490.39121403258855,491.3130735193072,4.740975561680326e-11
484,Micro,3,485.74563728848005,485.98907488816695,3.386411115485946e-11
485,Micro,3,547.8657330453694,547.9890905948234,3.4960663325588244e-11
503,Micro,3,566.986768344772,567.1659145006705,4.489413593101368e-11
506,Micro,3,566.7645267150607,567.007982706951,4.811928937433364e-11
512,Micro,3,547.4343475843071,547.8745899899742,3.4896160256721846e-11
516,Micro,3,547.8125570536525,547.8752901879446,4.005640576603377e-11
518,Micro,3,490.44003131745944,490.9268713179771,3.2058025226600294e-11
523,Micro,3,364.2231087009581,364.43501784404276,3.1993522157733896e-11
460,Micro,3,491.0340590439355,491.264782545669,5.70852159467631e-11
1596,Micro,3,483.41944726029783,483.936438059737,3.81213137000418e-11
1602,Micro,3,483.08450275924895,483.1774714682279,5.340854102137836e-11
1605,Micro,3,367.71885005965174,367.85199030578787,5.360205022797756e-11
1607,Micro,3,555.1727084936025,555.4821464842641,6.101990314761343e-11
1610,Micro,3,547.7452250222415,547.9933928407356,3.3993117292592265e-11
365,Micro,3,587.2014967067903,591.7401189779313,1.3416638324210987e-11
370,Micro,3,554.0282552076783,694.3102695833985,4.734525254793685e-11
1580,Micro,3,547.682748139848,547.8893056647908,4.108845486789615e-11
1581,Micro,3,547.6046778337387,547.8195071091773,4.283003772728892e-11
1582,Micro,3,547.6843842160786,547.8749655761513,4.2959043865021724e-11
1586,Micro,3,547.708071581062,547.9903766122646,5.205397657518398e-11
1592,Micro,3,483.52189186115845,484.4542062573442,5.515012388077113e-11
398,Micro,3,527.083055731766,527.9156915164255,7.475905681615642e-11
400,Micro,3,490.9913077225508,567.5710459736754,3.734727687364501e-11
403,Micro,3,364.26862327064947,365.2202688169442,2.838135030121555e-11
414,Micro,3,493.1909083454926,525.6165579548208,7.837122867267476e-11
417,Micro,3,364.0968396737762,364.9752807270866,3.6637743116114624e-11
419,Micro,3,367.62384663613045,367.8226096815076,4.805478630546724e-11
420,Micro,3,367.6183083410002,367.9590537103983,4.8312798580932833e-11
433,Micro,3,489.8700976322051,567.1270248174602,4.882882313186402e-11
440,Micro,3,547.7199818867584,547.9660079396041,3.676674925384742e-11
443,Micro,3,547.7802314217249,547.8175736797424,4.895782926959683e-11
448,Micro,3,490.96565136712604,491.3383542225398,4.869981699413124e-11
458,Micro,3,566.8586076260749,567.3367310956856,2.9155387127612344e-11
396,Micro,3,549.7815242201854,585.2277472989019,7.875824708587316e-11
1751,Micro,3,547.6320352737447,548.1256877836036,3.734727687364501e-11
1754,Micro,3,483.39657373720223,484.96422237071397,5.4827608536439134e-11
1760,Micro,3,483.39866971895003,488.3536631839238,3.7669792217977e-11
1765,Micro,3,482.7950174301341,484.5033403535327,3.696025846044662e-11
1766,Micro,3,483.0027373445388,483.6594481776999,5.6311179120366314e-11
63,Micro,3,588.6071685235203,588.9540361826299,5.2247485781783174e-12
71,Micro,3,581.0645599601102,581.3742254330554,3.483165718785545e-12
73,Micro,3,581.0731870927364,581.2662504465263,5.61176699137671e-12
75,Micro,3,387.36311245866585,477.32498170549144,3.289656512186348e-12
1741,Micro,3,483.08195756596143,483.1727051643608,5.360205022797756e-11
1750,Micro,3,483.12700246045364,483.24466109423247,5.360205022797756e-11
101,Micro,3,487.823692014982,620.5688123478684,9.030429641295857e-13
44,Micro,3,581.2110377825778,581.4280678879655,3.676674925384742e-12
46,Micro,3,508.402416653662,654.9645668341713,2.076998817498047e-11
49,Micro,3,596.4617723701364,600.5946967839179,5.869779266842308e-12
56,Micro,3,315.71642244611496,460.9223145842012,3.612171856518343e-12
59,Micro,3,496.7162718364373,698.2207066059736,2.902638098987954e-12
60,Micro,3,580.9569196212803,581.3190292606149,3.676674925384742e-12
81,Micro,3,580.7746524089696,580.9372340337327,4.257202545182333e-12
86,Micro,3,580.6735174816549,581.3101310954047,6.772822230971894e-12
87,Micro,3,581.2290937770987,581.410764591041,6.772822230971894e-12
91,Micro,3,378.1615011302512,697.3194187482409,4.515214820647929e-12
98,Micro,3,465.8117565200944,637.7803190115067,3.3541595810527468e-12
99,Micro,3,556.8537955247918,557.5953958788793,1.760933780052692e-11
100,Micro,3,556.9377263445864,557.4785975807989,1.780284700712612e-11
1220,Micro,3,451.3765796912443,452.42185082714076,4.3539571484819304e-11
1221,Micro,3,566.8611239048066,567.1745793124186,3.309007432846268e-11
1134,Micro,3,490.99828359299806,491.3282093284735,4.6184197308341676e-11
1136,Micro,3,567.0174811779848,567.5592427565325,3.5928209358584236e-11
1139,Micro,3,490.54062661970033,491.6165321286153,4.2249510107491336e-11
1192,Micro,3,566.8544125419631,567.1221316396314,3.2896565121863484e-11
1194,Micro,3,566.9243451961148,567.2193429143028,4.347506841595292e-11
1204,Micro,3,483.1798971770797,483.3929840867268,4.624870037720806e-11
1205,Micro,3,482.91938084747454,483.4456388986912,4.624870037720806e-11
1211,Micro,3,455.2786304536983,483.32217791585344,3.741177994251141e-11
1213,Micro,3,547.62212898124,547.7604577841936,3.6250724702916224e-11
1216,Micro,3,482.93874949041384,483.65580697440544,4.263652852068973e-11
1166,Micro,3,566.959885299325,567.054266544084,3.050995157380672e-11
1167,Micro,3,566.7600326095279,567.1469069466331,3.038094543607392e-11
1172,Micro,3,566.931175774116,567.063674565589,3.5799203220851434e-11
1177,Micro,3,483.2267548773466,483.75638362635857,4.702273720360486e-11
1179,Micro,3,453.49008526732865,455.2493157022372,5.527913001850394e-11
1180,Micro,3,483.16533777106275,483.56868682183233,4.624870037720806e-11
1191,Micro,3,582.9091532394598,637.2979754546574,3.9346872008503374e-11
1787,Micro,3,483.0292659264123,483.62339401645215,5.1086430542187994e-11
1789,Micro,3,483.1249217670644,483.5184848573767,4.702273720360486e-11
1793,Micro,3,483.2040354395285,483.4909825572418,5.0828418266722397e-11
1794,Micro,3,483.1157139857095,483.63146323350816,4.915133847619602e-11
1795,Micro,3,482.93805368823,483.6798930878583,4.9538356889394416e-11
1799,Micro,3,483.38520337014927,483.99674799901896,5.0892921335588794e-11
1801,Micro,3,482.9053716350673,483.917716384951,5.06994121289896e-11
1788,Micro,2,483.10202310584856,483.2196216030708,4.702273720360486e-11
1183,Micro,2,483.1575334877605,483.24174224605224,4.857081085639843e-11
1203,Micro,2,566.7709045265019,567.0206754091018,4.363632608811891e-11
1219,Micro,2,547.7719328600671,547.8015598728471,5.1279939748787194e-11
1223,Micro,2,490.7565437943237,491.18776901289823,3.6379730840649026e-11
1226,Micro,2,567.0168983375979,567.0725886593573,3.279981051856388e-11
94,Micro,2,375.72598388682025,602.2281416850388,1.5577491131235356e-11
45,Micro,2,581.2278484098166,581.2378391208221,5.2247485781783174e-12
1740,Micro,2,547.8474121404765,548.0599766482338,5.495661467417193e-11
1745,Micro,2,483.3356840840941,483.35824895916136,5.853653499625708e-11
1756,Micro,2,547.7197855108325,547.8649261510698,4.247527084852373e-11
1761,Micro,2,547.771460968106,548.1492667547511,5.3698804831277154e-11
1769,Micro,2,483.12759613599724,483.2729106088169,5.360205022797756e-11
434,Micro,2,428.96983325319087,469.96211874066665,6.182619150844343e-11
446,Micro,2,517.0811833022638,555.1963422727147,4.46038721211149e-11
415,Micro,2,521.5900743258297,527.4632360991016,7.866149248257356e-11
422,Micro,2,555.2836636927984,555.3741287092641,4.44103629145157e-11
423,Micro,2,490.44340525493584,490.9647777853627,3.9475878146236176e-11
1594,Micro,2,483.08285244824737,483.2439398848908,3.8508332113240197e-11
1598,Micro,2,482.84051280444766,482.8824251097711,3.521867560105384e-11
511,Micro,2,547.7974502576645,547.9338631745837,3.7927804493442604e-11
488,Micro,2,367.73252610354405,367.8032040194925,4.4507117517815296e-11
1573,Micro,2,549.6022370705167,555.4813700296097,4.334606227822012e-11
345,Micro,2,397.16159580542984,437.465898168982,3.067120924597272e-11
350,Micro,2,557.9747267026249,558.2985750929229,2.1286012725911663e-11
316,Micro,2,478.2991654355554,502.71793603781146,5.011888450919201e-11
1633,Micro,2,373.5913591941651,395.05726244261956,6.143917309524503e-11
1634,Micro,2,483.46498709617464,547.796753110704,5.466635086427314e-11
526,Micro,2,567.0138104109121,567.0809044122602,2.8058834956883557e-11
540,Micro,2,631.3331509956364,636.9757885912732,3.550893941095264e-11
541,Micro,2,631.855657734734,638.5904249841961,4.247527084852373e-11
542,Micro,2,483.11091573698076,483.3422456295136,4.392658989801771e-11
549,Micro,2,491.05283048553673,491.05356286055223,3.521867560105385e-11
550,Micro,2,490.9207603059895,491.60404653613085,3.744403147694461e-11
555,Micro,2,547.8401778743257,548.0749745041402,4.43136083112161e-11
1525,Micro,2,555.0763359992691,555.2783591434722,6.724444929322094e-11
1526,Micro,2,547.7618598812577,547.8956951380177,3.889535052643858e-11
1547,Micro,2,483.21116287148465,483.25147110882216,4.024991497263297e-11
492,Micro,2,547.8141945706503,547.874500576065,3.995965116273417e-11
626,Micro,2,490.6632213739008,492.4397391128214,4.547466355081128e-11
629,Micro,2,419.4609849716397,516.1584153244644,5.6794952136864303e-11
608,Micro,2,458.4193727559438,555.2776609466756,5.6988461343463496e-11
613,Micro,2,567.0267096738182,567.3093093217407,3.1638755278968696e-11
563,Micro,2,364.22187359567545,364.6729410433248,3.231603750206589e-11
569,Micro,2,567.0699513641493,567.104867259345,2.8058834956883557e-11
573,Micro,2,490.770642120027,490.8782440016503,4.595843656730928e-11
576,Micro,2,547.9102928998442,548.3502455987912,4.43136083112161e-11
1486,Micro,2,367.09575795674135,367.87666915595906,3.850833211324019e-11
1492,Micro,2,547.8732957994276,547.9913005112754,3.8314822906641e-11
1493,Micro,2,455.2132195480326,483.25669844523816,5.195722197188438e-11
1503,Micro,2,555.3688428586703,555.5914608459155,4.160447941882734e-11
1508,Micro,2,547.7085431601051,547.8019560356904,4.44103629145157e-11
656,Micro,2,364.7062214681413,566.9076578231836,3.8411577509940594e-11
1468,Micro,2,335.5869603145011,367.38599782089426,4.266878005512293e-11
1477,Micro,2,433.349809095026,483.2709966453239,5.6407933723665904e-11
1482,Micro,2,367.31209808713476,367.4095946775554,5.311827721147956e-11
1429,Micro,2,426.1956788881803,547.8432172910794,5.6407933723665904e-11
1438,Micro,2,483.0562502213288,483.25239832698554,4.41200991046169e-11
1447,Micro,2,412.6215685059894,450.5362335386612,5.3892314037876354e-11
1449,Micro,2,454.7761313746851,547.7868880995223,4.170123402212694e-11
1451,Micro,2,387.74715587424396,469.55494159356226,4.4990890534313285e-11
728,Micro,2,483.2514576626634,483.735780402082,4.005640576603377e-11
270,Micro,2,458.56166590329076,501.8585630192086,1.9931448279717284e-11
280,Micro,2,654.3047078097313,666.743127775427,3.6379730840649026e-11
289,Micro,2,384.6461745147584,428.9788185163457,1.954442986651889e-11
241,Micro,2,512.8544181825425,514.492465968214,2.283408637870524e-11
267,Micro,2,558.3860256080972,558.5886871242029,1.2578098428947802e-11
1663,Micro,2,547.9045880108113,547.9169787598206,4.324930767492052e-11
857,Micro,2,566.850717513808,567.8289765025321,3.2025773692167095e-11
860,Micro,2,490.74639172555413,490.8221581845982,4.024991497263297e-11
842,Micro,2,483.21673068332206,483.30549712344913,5.031239371579121e-11
781,Micro,2,566.8849672457557,567.0384059192985,3.105822765917111e-11
790,Micro,2,451.9458518393999,452.25429238801917,4.295904386502172e-11
801,Micro,2,566.9916934786104,567.2382152218111,3.734727687364501e-11
1392,Micro,2,483.02312748497167,483.2812415565019,4.121746100562895e-11
1417,Micro,2,464.55887300743626,484.476670102668,4.6635718790406466e-11
904,Micro,2,572.4793312795097,636.9726903581414,3.889535052643858e-11
1356,Micro,2,483.2205786520168,483.46042402635607,4.353957148481931e-11
1360,Micro,2,637.1259566444643,639.0471500746971,4.8474056253098834e-11
1361,Micro,2,483.1130862251799,483.3328373211296,4.170123402212694e-11
1363,Micro,2,547.751680955572,548.0737226841952,5.176371276528518e-11
1367,Micro,2,483.1861265660487,483.51786913196275,4.363632608811891e-11
1369,Micro,2,483.149399595378,483.38354907025865,4.6442209583807267e-11
1371,Micro,2,483.1963395207133,483.5998862753389,4.121746100562895e-11
1373,Micro,2,637.9191737369048,638.0067005634354,5.4085823244475547e-11
1387,Micro,2,483.2798925746968,483.3679850387899,4.121746100562895e-11
844,Micro,2,492.51862372083406,496.8001933101015,4.770001942670205e-11
207,Micro,2,581.512353067915,581.7990797839631,5.611766991376711e-12
233,Micro,2,534.7038510863557,698.530117470365,3.6573240047248226e-11
1683,Micro,2,547.6045140955467,547.7913990835752,6.124566388864582e-11
1690,Micro,2,548.0023829172161,549.0116660022233,4.702273720360486e-11
175,Micro,2,428.2957784992149,430.49299084115495,1.3545644461943787e-12
178,Micro,2,578.4542557068681,578.5904102736274,5.805276197975908e-12
187,Micro,2,463.2175456702523,635.7868136750785,1.596450954443375e-11
197,Micro,2,447.92505653715415,585.1332739082528,2.0318466692915678e-12
999,Micro,2,546.3876479674224,547.7113629826493,5.534363308737033e-11
1337,Micro,2,490.7605313503528,492.83285997249,4.7119491806904456e-11
1340,Micro,2,483.2915332319606,483.32484332128894,4.334606227822012e-11
1345,Micro,2,567.1704728151029,567.1907000757288,3.241279210536549e-11
1355,Micro,2,483.0974277312886,483.1506964788381,4.353957148481931e-11
940,Micro,2,547.8418808528753,547.9461860921932,6.192294611174303e-11
942,Micro,2,483.22389854513204,483.3549707595883,4.373308069141851e-11
1053,Micro,2,483.1774344879482,483.36326193311436,3.6186221634049827e-11
1057,Micro,2,525.9528146692021,536.7156204991909,4.837730164979924e-11
1022,Micro,2,567.0877555701118,567.119850074512,3.957263274953577e-11
1033,Micro,2,566.8362003180171,567.0704862645557,4.063693338583136e-11
1292,Micro,2,453.5996028373297,455.1856938177934,5.534363308737033e-11
1311,Micro,2,567.0140681130132,567.0398704843624,3.2896565121863484e-11
1318,Micro,2,566.9737190444703,567.2041098067006,3.2896565121863484e-11
1082,Micro,2,566.9271660190923,567.0619330982036,3.870184131983939e-11
1083,Micro,2,566.8097059900239,567.0337917392337,4.228176164192453e-11
1092,Micro,2,483.7353079086356,483.95734352361876,4.624870037720807e-11
1093,Micro,2,483.0883840590324,483.23088117688985,3.125173686577031e-11
1260,Micro,2,567.2148028626629,567.9478219109085,3.9185614336337386e-11
1276,Micro,2,483.0263897182783,483.0927541173985,4.334606227822012e-11
1044,Micro,2,482.9752327743778,483.2226220663572,3.241279210536549e-11
1045,Micro,2,483.25396606796795,483.2577555696899,5.0215639112491605e-11
1142,Micro,2,452.02969632945957,453.59499199173877,4.121746100562895e-11
1104,Micro,2,566.9297933672648,567.2466920999838,4.2088252435325336e-11
1128,Micro,2,547.756986859804,547.8769856116771,6.056838166554864e-11
1230,Micro,2,452.14858024157303,452.9644105371591,4.1410970212228146e-11
1231,Micro,2,547.8513809994404,547.8704800968915,5.534363308737033e-11
1234,Micro,2,435.50258911275773,455.43711326616443,3.502516639445465e-11
1242,Micro,2,491.02212097677307,491.0875893678991,2.8349098766782353e-11
1251,Micro,2,452.76226128088774,452.8636650970401,4.024991497263297e-11
202,Micro,2,578.8582852446511,581.2945894770398,5.805276197975908e-12
141,Micro,2,507.2306269006226,527.473210087629,8.127386677166273e-12
151,Micro,2,637.8625336435894,691.6625875881268,1.954442986651889e-11
159,Micro,2,557.7224200796354,558.1708036713069,1.1610552395951817e-11
170,Micro,2,490.64393866037204,514.4820065182298,1.91574114533205e-11
113,Micro,2,581.194057117071,581.2976038227342,3.483165718785545e-12
1709,Micro,2,547.9035698658582,548.0333044925909,3.4638147981256255e-11
1710,Micro,2,547.809132432363,548.2305514781028,5.321503181477916e-11
1804,Micro,2,482.92231525621844,483.4411731736604,4.886107466629723e-11
1786,Micro,2,483.15865127051717,483.408081812623,5.137669435208679e-11
1806,Micro,2,483.01603318229223,483.25789892937803,4.857081085639843e-11
1775,Micro,2,547.6100412925947,547.6890418682881,4.789352863330125e-11
35,Micro,2,447.2394763837857,447.86655877335926,8.707914296963862e-12
6,Micro,2,552.4363595893727,580.5595512787439,7.740368263967878e-13
1810,Micro,2,482.5236275453158,483.1468368538534,4.857081085639843e-11
1811,Micro,2,483.27660468407163,484.12725217046307,5.398906864117595e-11
33,Micro,2,583.5801602258533,587.8408432591036,5.805276197975908e-13
1813,Micro,2,483.13827657191456,484.98109944848716,5.4085823244475547e-11
22,Micro,2,580.5925543733416,581.7660580925709,4.837730164979924e-12
